Date,Time,pres (mbar)
9/11/2023,3:00:00,1007.6
9/11/2023,4:00:00,1007.9
9/11/2023,5:00:00,1007.6
9/11/2023,6:00:00,1007.4
9/11/2023,7:00:00,1008.1
9/11/2023,8:00:00,1008.4
9/11/2023,9:00:00,1008.4
9/11/2023,10:00:00,1008.6
9/11/2023,11:00:00,1007.8
9/11/2023,12:00:00,1007.6
9/11/2023,13:00:00,1007.5
9/11/2023,14:00:00,1007.5
9/11/2023,15:00:00,1007
9/11/2023,16:00:00,1006.9
9/11/2023,17:00:00,1007
9/11/2023,18:00:00,1007
9/11/2023,19:00:00,1007.1
9/11/2023,20:00:00,1007.7
9/11/2023,21:00:00,1008
9/11/2023,22:00:00,1008
9/11/2023,23:00:00,1008.2
9/12/2023,0:00:00,1008.1
9/12/2023,1:00:00,1008.3
9/12/2023,2:00:00,1008
9/12/2023,3:00:00,1008.2
9/12/2023,4:00:00,1008.1
9/12/2023,5:00:00,1008.1
9/12/2023,6:00:00,1007.7
9/12/2023,7:00:00,1008.1
9/12/2023,8:00:00,1008.4
9/12/2023,9:00:00,1008.7
9/12/2023,10:00:00,1008.9
9/12/2023,11:00:00,1008.6
9/12/2023,12:00:00,1008.7
9/12/2023,13:00:00,1008.2
9/12/2023,14:00:00,1008.2
9/12/2023,15:00:00,1007.9
9/12/2023,16:00:00,1008.1
9/12/2023,17:00:00,1008.2
9/12/2023,18:00:00,1008.3
9/12/2023,19:00:00,1008.6
9/12/2023,20:00:00,1009.2
9/12/2023,21:00:00,1009.8
9/12/2023,22:00:00,1010.5
9/12/2023,23:00:00,1011.5
9/13/2023,0:00:00,1011.9
9/13/2023,1:00:00,1012.7
9/13/2023,2:00:00,1013
9/13/2023,3:00:00,1013.3
9/13/2023,4:00:00,1013.8
9/13/2023,5:00:00,1014
9/13/2023,6:00:00,1014.6
9/13/2023,7:00:00,1015.3
9/13/2023,8:00:00,1016.1
9/13/2023,9:00:00,1016.5
9/13/2023,10:00:00,1016.1
9/13/2023,11:00:00,1016.2
9/13/2023,12:00:00,1016.9
9/13/2023,13:00:00,1017.7
9/13/2023,14:00:00,1017.5
9/13/2023,15:00:00,1017.4
9/13/2023,16:00:00,1017.3
9/13/2023,17:00:00,1017.4
9/13/2023,18:00:00,1017.5
9/13/2023,19:00:00,1017.5
9/13/2023,20:00:00,1017.8
9/13/2023,21:00:00,1017.9
9/13/2023,22:00:00,1017.9
9/13/2023,23:00:00,1017.9
9/14/2023,0:00:00,1017.8
9/14/2023,1:00:00,1017.7
9/14/2023,2:00:00,1017.3
9/14/2023,3:00:00,1017
9/14/2023,4:00:00,1016.9
9/14/2023,5:00:00,1016.7
9/14/2023,6:00:00,1016.4
9/14/2023,7:00:00,1016.9
9/14/2023,8:00:00,1016.5
9/14/2023,9:00:00,1016.2
9/14/2023,10:00:00,1016.8
9/14/2023,11:00:00,1016.3
9/14/2023,12:00:00,1015.7
9/14/2023,13:00:00,1015.4
9/14/2023,14:00:00,1014.9
9/14/2023,15:00:00,1014.4
9/14/2023,16:00:00,1013.7
9/14/2023,17:00:00,1014
9/14/2023,18:00:00,1013.8
9/14/2023,19:00:00,1013.8
9/14/2023,20:00:00,1014.4
9/14/2023,21:00:00,1014.4
9/14/2023,22:00:00,1014.4
9/14/2023,23:00:00,1014
9/15/2023,0:00:00,1013.5
9/15/2023,1:00:00,1013.5
9/15/2023,2:00:00,1013
9/15/2023,3:00:00,1012.7
9/15/2023,4:00:00,1012.4
9/15/2023,5:00:00,1012
9/15/2023,6:00:00,1011.9
9/15/2023,7:00:00,1011.6
9/15/2023,8:00:00,1011.7
9/15/2023,9:00:00,1011.5
9/15/2023,10:00:00,1010.8
9/15/2023,11:00:00,1010.6
9/15/2023,12:00:00,1010.3
9/15/2023,13:00:00,1009.8
9/15/2023,14:00:00,1009.2
9/15/2023,15:00:00,1009
9/15/2023,16:00:00,1008.1
9/15/2023,17:00:00,1008
9/15/2023,18:00:00,1008.3
9/15/2023,19:00:00,1008.8
9/15/2023,20:00:00,1008.9
9/15/2023,21:00:00,1009.1
9/15/2023,22:00:00,1009.2
9/15/2023,23:00:00,1008.9
9/16/2023,0:00:00,1008.5
9/16/2023,1:00:00,1008.4
9/16/2023,2:00:00,1008.4
9/16/2023,3:00:00,1008.1
9/16/2023,4:00:00,1008.1
9/16/2023,5:00:00,1008.1
9/16/2023,6:00:00,1008
9/16/2023,7:00:00,1008.3
9/16/2023,8:00:00,1008.7
9/16/2023,9:00:00,1009.1
9/16/2023,10:00:00,1009.4
9/16/2023,11:00:00,1009.1
9/16/2023,12:00:00,1009
9/16/2023,13:00:00,1009.2
9/16/2023,14:00:00,1009.1
9/16/2023,15:00:00,1008.6
9/16/2023,16:00:00,1009
9/16/2023,17:00:00,1009.3
9/16/2023,18:00:00,1010.3
9/16/2023,19:00:00,1010.5
9/16/2023,20:00:00,1011.4
9/16/2023,21:00:00,1011.4
9/16/2023,22:00:00,1011.3
9/16/2023,23:00:00,1011.2
9/17/2023,0:00:00,1011.2
9/17/2023,1:00:00,1010.8
9/17/2023,2:00:00,1010.5
9/17/2023,3:00:00,1010.4
9/17/2023,4:00:00,1009.9
9/17/2023,5:00:00,1009.6
9/17/2023,6:00:00,1009.6
9/17/2023,7:00:00,1009.5
9/17/2023,8:00:00,1009.4
9/17/2023,9:00:00,1009.1
9/17/2023,10:00:00,1008.7
9/17/2023,11:00:00,1007.9
9/17/2023,12:00:00,1007.6
9/17/2023,13:00:00,1008
9/17/2023,14:00:00,1006.6
9/17/2023,15:00:00,1005.8
9/17/2023,16:00:00,1005.4
9/17/2023,17:00:00,1004.7
9/17/2023,18:00:00,1003.3
9/17/2023,19:00:00,1003.5
9/17/2023,20:00:00,1002.7
9/17/2023,21:00:00,1002.5
9/17/2023,22:00:00,1002.2
9/17/2023,23:00:00,1000.8
9/18/2023,0:00:00,999.5
9/18/2023,1:00:00,998.6
9/18/2023,2:00:00,998.5
9/18/2023,3:00:00,996.3
9/18/2023,4:00:00,996
9/18/2023,5:00:00,995.4
9/18/2023,6:00:00,995.4
9/18/2023,7:00:00,995.1
9/18/2023,8:00:00,995.3
9/18/2023,9:00:00,995
9/18/2023,10:00:00,994.8
9/18/2023,11:00:00,994.7
9/18/2023,12:00:00,994.1
9/18/2023,13:00:00,993.4
9/18/2023,14:00:00,992.8
9/18/2023,15:00:00,993.5
9/18/2023,16:00:00,993.8
9/18/2023,17:00:00,995.3
9/18/2023,18:00:00,997.2
9/18/2023,19:00:00,998.1
9/18/2023,20:00:00,999.2
9/18/2023,21:00:00,999.8
9/18/2023,22:00:00,1000.5
9/18/2023,23:00:00,1000.8
9/19/2023,0:00:00,1001.3
9/19/2023,1:00:00,1001.3
9/19/2023,2:00:00,1001.8
9/19/2023,3:00:00,1001.9
9/19/2023,4:00:00,1001.6
9/19/2023,5:00:00,1001.5
9/19/2023,6:00:00,1000.8
9/19/2023,7:00:00,1000.3
9/19/2023,8:00:00,999.6
9/19/2023,9:00:00,998.8
9/19/2023,10:00:00,998.4
9/19/2023,11:00:00,997.5
9/19/2023,12:00:00,997.6
9/19/2023,13:00:00,997.5
9/19/2023,14:00:00,997.6
9/19/2023,15:00:00,997.9
9/19/2023,16:00:00,997.5
9/19/2023,17:00:00,997.5
9/19/2023,18:00:00,997.7
9/19/2023,19:00:00,998.2
9/19/2023,20:00:00,998.2
9/19/2023,21:00:00,998.3
9/19/2023,22:00:00,998.3
9/19/2023,23:00:00,998
9/20/2023,0:00:00,998.3
9/20/2023,1:00:00,997.9
9/20/2023,2:00:00,997.4
9/20/2023,3:00:00,997
9/20/2023,4:00:00,996.2
9/20/2023,5:00:00,995.7
9/20/2023,6:00:00,994.9
9/20/2023,7:00:00,994.7
9/20/2023,8:00:00,994.7
9/20/2023,9:00:00,994.7
9/20/2023,10:00:00,993.5
9/20/2023,11:00:00,993.7
9/20/2023,12:00:00,992.5
9/20/2023,13:00:00,993.2
9/20/2023,14:00:00,993.2
9/20/2023,15:00:00,992.1
9/20/2023,16:00:00,992.6
9/20/2023,17:00:00,992.6
9/20/2023,18:00:00,992.5
9/20/2023,19:00:00,990.4
9/20/2023,20:00:00,989.9
9/20/2023,21:00:00,989.8
9/20/2023,22:00:00,989.8
9/20/2023,23:00:00,975.8
9/21/2023,0:00:00,973.9
9/21/2023,1:00:00,974.3
9/21/2023,2:00:00,975.2
9/21/2023,3:00:00,974.7
9/21/2023,4:00:00,972.7
9/21/2023,5:00:00,969.6
9/21/2023,6:00:00,971.2
9/21/2023,7:00:00,970.9
9/21/2023,8:00:00,972.8
9/21/2023,9:00:00,976.7
9/21/2023,10:00:00,986.4
9/21/2023,11:00:00,996.4
9/21/2023,12:00:00,999.7
9/21/2023,13:00:00,991
9/21/2023,14:00:00,990.8
9/21/2023,15:00:00,990.5
9/21/2023,16:00:00,990.4
9/21/2023,17:00:00,990.5
9/21/2023,18:00:00,990.6
9/21/2023,19:00:00,991.1
9/21/2023,20:00:00,991.4
9/21/2023,21:00:00,991.3
9/21/2023,22:00:00,991.2
9/21/2023,23:00:00,991.4
9/22/2023,0:00:00,991.5
9/22/2023,1:00:00,991.7
9/22/2023,2:00:00,991.5
9/22/2023,3:00:00,991.6
9/22/2023,4:00:00,991.7
9/22/2023,5:00:00,992
9/22/2023,6:00:00,992.1
9/22/2023,7:00:00,993
9/22/2023,8:00:00,993.7
9/22/2023,9:00:00,994
9/22/2023,10:00:00,994.5
9/22/2023,11:00:00,994.8
9/22/2023,12:00:00,995.3
9/22/2023,13:00:00,996
9/22/2023,14:00:00,996.3
9/22/2023,15:00:00,996.5
9/22/2023,16:00:00,996.5
9/22/2023,17:00:00,997.3
9/22/2023,18:00:00,998.3
9/22/2023,19:00:00,999
9/22/2023,20:00:00,999.6
9/22/2023,21:00:00,1000.1
9/22/2023,22:00:00,1000.6
9/22/2023,23:00:00,1001.4
9/23/2023,0:00:00,1001.9
9/23/2023,1:00:00,1002.9
9/23/2023,2:00:00,1003.2
9/23/2023,3:00:00,1003.7
9/23/2023,4:00:00,1004.4
9/23/2023,5:00:00,1005
9/23/2023,6:00:00,1005.8
9/23/2023,7:00:00,1007
9/23/2023,8:00:00,1007.9
9/23/2023,9:00:00,1008.7
9/23/2023,10:00:00,1009.3
9/23/2023,11:00:00,1009.9
9/23/2023,12:00:00,1010
9/23/2023,13:00:00,1011.3
9/23/2023,14:00:00,1011.6
9/23/2023,15:00:00,1011.9
9/23/2023,16:00:00,1012.4
9/23/2023,17:00:00,1012.7
9/23/2023,18:00:00,1013.4
9/23/2023,19:00:00,1013.4
9/23/2023,20:00:00,1013.9
9/23/2023,21:00:00,1014.5
9/23/2023,22:00:00,1014.9
9/23/2023,23:00:00,1014.9
9/24/2023,0:00:00,1014.6
9/24/2023,1:00:00,1014.7
9/24/2023,2:00:00,1014.8
9/24/2023,3:00:00,1014.3
9/24/2023,4:00:00,1014.1
9/24/2023,5:00:00,1013.8
9/24/2023,6:00:00,1013.8
9/24/2023,7:00:00,1014.1
9/24/2023,8:00:00,1014.2
9/24/2023,9:00:00,1013.8
9/24/2023,10:00:00,1013.5
9/24/2023,11:00:00,1013.1
9/24/2023,12:00:00,1013.7
9/24/2023,13:00:00,1013.4
9/24/2023,14:00:00,1012.9
9/24/2023,15:00:00,1012.8
9/24/2023,16:00:00,1011.3
9/24/2023,17:00:00,1012
9/24/2023,18:00:00,1012
9/24/2023,19:00:00,1011.9
9/24/2023,20:00:00,1012
9/24/2023,21:00:00,1011.5
9/24/2023,22:00:00,1011.6
9/24/2023,23:00:00,1010.7
9/25/2023,0:00:00,1010.3
9/25/2023,1:00:00,1010.1
9/25/2023,2:00:00,1010.3
9/25/2023,3:00:00,1010.6
9/25/2023,4:00:00,1010.9
9/25/2023,5:00:00,1011.3
9/25/2023,6:00:00,1011.6
9/25/2023,7:00:00,1012
9/25/2023,8:00:00,1012.6
9/25/2023,9:00:00,1012.9
9/25/2023,10:00:00,1013.3
9/25/2023,11:00:00,1013.8
9/25/2023,12:00:00,1013.7
9/25/2023,13:00:00,1013.9
9/25/2023,14:00:00,1013.5
9/25/2023,15:00:00,1014.1
9/25/2023,16:00:00,1014.5
9/25/2023,17:00:00,1014.6
9/25/2023,18:00:00,1015.1
9/25/2023,19:00:00,1015.5
9/25/2023,20:00:00,1015.6
9/25/2023,21:00:00,1015.8
9/25/2023,22:00:00,1015.9
9/25/2023,23:00:00,1015.6
9/26/2023,0:00:00,1015.2
9/26/2023,1:00:00,1015
9/26/2023,2:00:00,1015
9/26/2023,3:00:00,1014.6
9/26/2023,4:00:00,1014.1
9/26/2023,5:00:00,1013.3
9/26/2023,6:00:00,1012.9
9/26/2023,7:00:00,1012.3
9/26/2023,8:00:00,1012
9/26/2023,9:00:00,1011.4
9/26/2023,10:00:00,1011.2
9/26/2023,11:00:00,1010.2
9/26/2023,12:00:00,1010.3
9/26/2023,13:00:00,1009.9
9/26/2023,14:00:00,1009.7
9/26/2023,15:00:00,1009.2
9/26/2023,16:00:00,1009.9
9/26/2023,17:00:00,1010.4
9/26/2023,18:00:00,1011.1
9/26/2023,19:00:00,1011.8
9/26/2023,20:00:00,1012.3
9/26/2023,21:00:00,1012.4
9/26/2023,22:00:00,1013.1
9/26/2023,23:00:00,1013.3
9/27/2023,0:00:00,1013.2
9/27/2023,1:00:00,1013.7
9/27/2023,2:00:00,1014
9/27/2023,3:00:00,1014.2
9/27/2023,4:00:00,1013.3
9/27/2023,5:00:00,1013
9/27/2023,6:00:00,1013.4
9/27/2023,7:00:00,1013.5
9/27/2023,8:00:00,1012.4
9/27/2023,9:00:00,1012.7
9/27/2023,10:00:00,1012.2
9/27/2023,11:00:00,1011.8
9/27/2023,12:00:00,1010.6
9/27/2023,13:00:00,1009.7
9/27/2023,14:00:00,1008.3
9/27/2023,15:00:00,1007
9/27/2023,16:00:00,1006.7
9/27/2023,17:00:00,1005
9/27/2023,18:00:00,1004.3
9/27/2023,19:00:00,1003.6
9/27/2023,20:00:00,1003.4
9/27/2023,21:00:00,1003.1
9/27/2023,22:00:00,1002.8
9/27/2023,23:00:00,1003.8
9/28/2023,0:00:00,1003.9
9/28/2023,1:00:00,1004.5
9/28/2023,2:00:00,1005
9/28/2023,3:00:00,1005.3
9/28/2023,4:00:00,1006
9/28/2023,5:00:00,1006.8
9/28/2023,6:00:00,1007.6
9/28/2023,7:00:00,1008.4
9/28/2023,8:00:00,1009.1
9/28/2023,9:00:00,1009.4
9/28/2023,10:00:00,1009.7
9/28/2023,11:00:00,1009.6
9/28/2023,12:00:00,1009.8
9/28/2023,13:00:00,1010.1
9/28/2023,14:00:00,1009.4
9/28/2023,15:00:00,1008.5
9/28/2023,16:00:00,1009
9/28/2023,17:00:00,1008.5
9/28/2023,18:00:00,1008.1
9/28/2023,19:00:00,1008
9/28/2023,20:00:00,1007.9
9/28/2023,21:00:00,1007.2
9/28/2023,22:00:00,1006.6
9/28/2023,23:00:00,1006
9/29/2023,0:00:00,1005.4
9/29/2023,1:00:00,1005.1
9/29/2023,2:00:00,1004.9
9/29/2023,3:00:00,1004.9
9/29/2023,4:00:00,1004.7
9/29/2023,5:00:00,1005.2
9/29/2023,6:00:00,1006
9/29/2023,7:00:00,1007.5
9/29/2023,8:00:00,1009.1
9/29/2023,9:00:00,1010.5
9/29/2023,10:00:00,1011.1
9/29/2023,11:00:00,1012.6
9/29/2023,12:00:00,1013.5
9/29/2023,13:00:00,1013.8
9/29/2023,14:00:00,1015
9/29/2023,15:00:00,1015.3
9/29/2023,16:00:00,1015.9
9/29/2023,17:00:00,1016.2
9/29/2023,18:00:00,1017.2
9/29/2023,19:00:00,1017.8
9/29/2023,20:00:00,1018.3
9/29/2023,21:00:00,1018.7
9/29/2023,22:00:00,1019.1
9/29/2023,23:00:00,1019.3
9/30/2023,0:00:00,1019.4
9/30/2023,1:00:00,1020.2
9/30/2023,2:00:00,1020.2
9/30/2023,3:00:00,1020.2
9/30/2023,4:00:00,1019.7
9/30/2023,5:00:00,1020.1
9/30/2023,6:00:00,1020
9/30/2023,7:00:00,1020.2
9/30/2023,8:00:00,1020.8
9/30/2023,9:00:00,1020.9
9/30/2023,10:00:00,1020.5
9/30/2023,11:00:00,1020.5
9/30/2023,12:00:00,1020.2
9/30/2023,13:00:00,1020
9/30/2023,14:00:00,1019.2
9/30/2023,15:00:00,1019
9/30/2023,16:00:00,1018.6
9/30/2023,17:00:00,1017.7
9/30/2023,18:00:00,1017.4
9/30/2023,19:00:00,1017.3
9/30/2023,20:00:00,1017.4
9/30/2023,21:00:00,1017.1
9/30/2023,22:00:00,1017.1
9/30/2023,23:00:00,1016.7
10/1/2023,0:00:00,1016.4
10/1/2023,1:00:00,1016.5
10/1/2023,2:00:00,1016.2
10/1/2023,3:00:00,1016
10/1/2023,4:00:00,1015.4
10/1/2023,5:00:00,1015.1
10/1/2023,6:00:00,1015.3
10/1/2023,7:00:00,1015.6
10/1/2023,8:00:00,1015.2
10/1/2023,9:00:00,1015.1
10/1/2023,10:00:00,1015.5
10/1/2023,11:00:00,1015.1
10/1/2023,12:00:00,1015.3
10/1/2023,13:00:00,1014.2
10/1/2023,14:00:00,1014.3
10/1/2023,15:00:00,1014.2
10/1/2023,16:00:00,1014
10/1/2023,17:00:00,1013.3
10/1/2023,18:00:00,1013.5
10/1/2023,19:00:00,1013.9
10/1/2023,20:00:00,1013.9
10/1/2023,21:00:00,1014.1
10/1/2023,22:00:00,1014
10/1/2023,23:00:00,1014.3
10/2/2023,0:00:00,1014.1
10/2/2023,1:00:00,1014.2
10/2/2023,2:00:00,1014.1
10/2/2023,3:00:00,1014.1
10/2/2023,4:00:00,1013.9
10/2/2023,5:00:00,1013.8
10/2/2023,6:00:00,1013.7
10/2/2023,7:00:00,1013.7
10/2/2023,8:00:00,1013.9
10/2/2023,9:00:00,1013.9
10/2/2023,10:00:00,1013.9
10/2/2023,11:00:00,1013.5
10/2/2023,12:00:00,1013.2
10/2/2023,13:00:00,1012.4
10/2/2023,14:00:00,1011.9
10/2/2023,15:00:00,1011.8
10/2/2023,16:00:00,1011.7
10/2/2023,17:00:00,1009.1
10/2/2023,18:00:00,1010.3
10/2/2023,19:00:00,1006.5
10/2/2023,20:00:00,1007.2
10/2/2023,21:00:00,1006.3
10/2/2023,22:00:00,1004.4
10/2/2023,23:00:00,1003.4
10/3/2023,0:00:00,1002.9
10/3/2023,1:00:00,1002.4
10/3/2023,2:00:00,1004.3
10/3/2023,3:00:00,1004.8
10/3/2023,4:00:00,1005.7
10/3/2023,5:00:00,1006.7
10/3/2023,6:00:00,1007.7
10/3/2023,7:00:00,1008.8
10/3/2023,8:00:00,1009.8
10/3/2023,9:00:00,1010.6
10/3/2023,10:00:00,1011.9
10/3/2023,11:00:00,1012
10/3/2023,12:00:00,1012.7
10/3/2023,13:00:00,1013.4
10/3/2023,14:00:00,1013.5
10/3/2023,15:00:00,1014.3
10/3/2023,16:00:00,1015
10/3/2023,17:00:00,1015.6
10/3/2023,18:00:00,1016.8
10/3/2023,19:00:00,1017.5
10/3/2023,20:00:00,1018.3
10/3/2023,21:00:00,1019.3
10/3/2023,22:00:00,1019.5
10/3/2023,23:00:00,1019.7
10/4/2023,0:00:00,1020.2
10/4/2023,1:00:00,1020.1
10/4/2023,2:00:00,1020.3
10/4/2023,3:00:00,1020
10/4/2023,4:00:00,1019.9
10/4/2023,5:00:00,1020
10/4/2023,6:00:00,1020
10/4/2023,7:00:00,1020
10/4/2023,8:00:00,1020.5
10/4/2023,9:00:00,1020.7
10/4/2023,10:00:00,1020.6
10/4/2023,11:00:00,1020.4
10/4/2023,12:00:00,1020.1
10/4/2023,13:00:00,1020.2
10/4/2023,14:00:00,1019.3
10/4/2023,15:00:00,1018.7
10/4/2023,16:00:00,1018.7
10/4/2023,17:00:00,1018.8
10/4/2023,18:00:00,1019
10/4/2023,19:00:00,1018.9
10/4/2023,20:00:00,1019
10/4/2023,21:00:00,1019
10/4/2023,22:00:00,1018.5
10/4/2023,23:00:00,1018.4
10/5/2023,0:00:00,1018.3
10/5/2023,1:00:00,1018.1
10/5/2023,2:00:00,1018.2
10/5/2023,3:00:00,1018
10/5/2023,4:00:00,1017.5
10/5/2023,5:00:00,1017.8
10/5/2023,6:00:00,1018
10/5/2023,7:00:00,1018.5
10/5/2023,8:00:00,1018.5
10/5/2023,9:00:00,1019
10/5/2023,10:00:00,1019.3
10/5/2023,11:00:00,1019.5
10/5/2023,12:00:00,1019
10/5/2023,13:00:00,1018.9
10/5/2023,14:00:00,1018.4
10/5/2023,15:00:00,1017.9
10/5/2023,16:00:00,1017.8
10/5/2023,17:00:00,1017.9
10/5/2023,18:00:00,1017.9
10/5/2023,19:00:00,1017.8
10/5/2023,20:00:00,1017.7
10/5/2023,21:00:00,1017.9
10/5/2023,22:00:00,1017.8
10/5/2023,23:00:00,1017.6
10/6/2023,0:00:00,1017.3
10/6/2023,1:00:00,1017.1
10/6/2023,2:00:00,1016.8
10/6/2023,3:00:00,1016.6
10/6/2023,4:00:00,1016.2
10/6/2023,5:00:00,1016.2
10/6/2023,6:00:00,1015.7
10/6/2023,7:00:00,1015.7
10/6/2023,8:00:00,1016.1
10/6/2023,9:00:00,1017.1
10/6/2023,10:00:00,1016.8
10/6/2023,11:00:00,1016.9
10/6/2023,12:00:00,1016.4
10/6/2023,13:00:00,1016.6
10/6/2023,14:00:00,1015.7
10/6/2023,15:00:00,1015.3
10/6/2023,16:00:00,1015.8
10/6/2023,17:00:00,1015.8
10/6/2023,18:00:00,1016.1
10/6/2023,19:00:00,1016.1
10/6/2023,20:00:00,1016.3
10/6/2023,21:00:00,1016.8
10/6/2023,22:00:00,1017
10/6/2023,23:00:00,1017.1
10/7/2023,0:00:00,1017
10/7/2023,1:00:00,1016.8
10/7/2023,2:00:00,1016.6
10/7/2023,3:00:00,1015.6
10/7/2023,4:00:00,1015.6
10/7/2023,5:00:00,1015.5
10/7/2023,6:00:00,1015.4
10/7/2023,7:00:00,1015.9
10/7/2023,8:00:00,1016
10/7/2023,9:00:00,1015.8
10/7/2023,10:00:00,1016.6
10/7/2023,11:00:00,1016.4
10/7/2023,12:00:00,1016.5
10/7/2023,13:00:00,1016
10/7/2023,14:00:00,1016
10/7/2023,15:00:00,1015.5
10/7/2023,16:00:00,1016.1
10/7/2023,17:00:00,1016.5
10/7/2023,18:00:00,1016.6
10/7/2023,19:00:00,1017.3
10/7/2023,20:00:00,1017.4
10/7/2023,21:00:00,1017.9
10/7/2023,22:00:00,1018.4
10/7/2023,23:00:00,1018.4
10/8/2023,0:00:00,1018.5
10/8/2023,1:00:00,1018.6
10/8/2023,2:00:00,1018.7
10/8/2023,3:00:00,1018.9
10/8/2023,4:00:00,1019.3
10/8/2023,5:00:00,1019.5
10/8/2023,6:00:00,1019.3
10/8/2023,7:00:00,1019.4
10/8/2023,8:00:00,1020
10/8/2023,9:00:00,1019.8
10/8/2023,10:00:00,1019.2
10/8/2023,11:00:00,1019.5
10/8/2023,12:00:00,1019.7
10/8/2023,13:00:00,1019.4
10/8/2023,14:00:00,1018
10/8/2023,15:00:00,1017.7
10/8/2023,16:00:00,1017.3
10/8/2023,17:00:00,1017.3
10/8/2023,18:00:00,1017.5
10/8/2023,19:00:00,1017.4
10/8/2023,20:00:00,1016.9
10/8/2023,21:00:00,1017.2
10/8/2023,22:00:00,1017.4
10/8/2023,23:00:00,1017
10/9/2023,0:00:00,1016.6
10/9/2023,1:00:00,1016.5
10/9/2023,2:00:00,1016
10/9/2023,3:00:00,1015.7
10/9/2023,4:00:00,1015.7
10/9/2023,5:00:00,1015.8
10/9/2023,6:00:00,1015.8
10/9/2023,7:00:00,1016
10/9/2023,8:00:00,1015.9
10/9/2023,9:00:00,1016.6
10/9/2023,10:00:00,1016.4
10/9/2023,11:00:00,1016.7
10/9/2023,12:00:00,1016.3
10/9/2023,13:00:00,1016.1
10/9/2023,14:00:00,1015.4
10/9/2023,15:00:00,1015.5
10/9/2023,16:00:00,1015.2
10/9/2023,17:00:00,1015
10/9/2023,18:00:00,1015.6
10/9/2023,19:00:00,1015.9
10/9/2023,20:00:00,1015.7
10/9/2023,21:00:00,1015.3
10/9/2023,22:00:00,1015.5
10/9/2023,23:00:00,1015.2
10/10/2023,0:00:00,1014.8
10/10/2023,1:00:00,1014.3
10/10/2023,2:00:00,1014.1
10/10/2023,3:00:00,1013.4
10/10/2023,4:00:00,1013.1
10/10/2023,5:00:00,1012.7
10/10/2023,6:00:00,1012.4
10/10/2023,7:00:00,1012.4
10/10/2023,8:00:00,1012.4
10/10/2023,9:00:00,1012
10/10/2023,10:00:00,1011.4
10/10/2023,11:00:00,1010.8
10/10/2023,12:00:00,1010.2
10/10/2023,13:00:00,1010
10/10/2023,14:00:00,1008.8
10/10/2023,15:00:00,1008.8
10/10/2023,16:00:00,1008.5
10/10/2023,17:00:00,1009
10/10/2023,18:00:00,1009.1
10/10/2023,19:00:00,1009.2
10/10/2023,20:00:00,1008.9
10/10/2023,21:00:00,1008.9
10/10/2023,22:00:00,1008.6
10/10/2023,23:00:00,1008.5
10/11/2023,0:00:00,1008.2
10/11/2023,1:00:00,1008.1
10/11/2023,2:00:00,1008
10/11/2023,3:00:00,1007.4
10/11/2023,4:00:00,1007.1
10/11/2023,5:00:00,1007.1
10/11/2023,6:00:00,1007
10/11/2023,7:00:00,1006.8
10/11/2023,8:00:00,1007.2
10/11/2023,9:00:00,1007.7
10/11/2023,10:00:00,1006.4
10/11/2023,11:00:00,1006.6
10/11/2023,12:00:00,1006.6
10/11/2023,13:00:00,1005.8
10/11/2023,14:00:00,1006
10/11/2023,15:00:00,1005.2
10/11/2023,16:00:00,1005.3
10/11/2023,17:00:00,1005.1
10/11/2023,18:00:00,1006
10/11/2023,19:00:00,1006.2
10/11/2023,20:00:00,1005.8
10/11/2023,21:00:00,1006.8
10/11/2023,22:00:00,1006.9
10/11/2023,23:00:00,1007.2
10/12/2023,0:00:00,1007.5
10/12/2023,1:00:00,1007.2
10/12/2023,2:00:00,1007.7
10/12/2023,3:00:00,1007.7
10/12/2023,4:00:00,1007.8
10/12/2023,5:00:00,1007.2
10/12/2023,6:00:00,1007.8
10/12/2023,7:00:00,1007
10/12/2023,8:00:00,1007.9
10/12/2023,9:00:00,1007.7
10/12/2023,10:00:00,1007.7
10/12/2023,11:00:00,1009.3
10/12/2023,12:00:00,1008.5
10/12/2023,13:00:00,1007.4
10/12/2023,14:00:00,1007.1
10/12/2023,15:00:00,1007.4
10/12/2023,16:00:00,1007.4
10/12/2023,17:00:00,1007
10/12/2023,18:00:00,1007.1
10/12/2023,19:00:00,1007
10/12/2023,20:00:00,1006.7
10/12/2023,21:00:00,1006.3
10/12/2023,22:00:00,1006
10/12/2023,23:00:00,1005
10/13/2023,0:00:00,1003.9
10/13/2023,1:00:00,1003.5
10/13/2023,2:00:00,1003.3
10/13/2023,3:00:00,1000.1
10/13/2023,4:00:00,999.7
10/13/2023,5:00:00,998.6
10/13/2023,6:00:00,997.4
10/13/2023,7:00:00,996.3
10/13/2023,8:00:00,993.5
10/13/2023,9:00:00,993.9
10/13/2023,10:00:00,993.8
10/13/2023,11:00:00,994.6
10/13/2023,12:00:00,997.8
10/13/2023,13:00:00,993
10/13/2023,14:00:00,992.6
10/13/2023,15:00:00,992.6
10/13/2023,16:00:00,991.7
10/13/2023,17:00:00,992
10/13/2023,18:00:00,993.6
10/13/2023,19:00:00,995.2
10/13/2023,20:00:00,996.6
10/13/2023,21:00:00,997.4
10/13/2023,22:00:00,998.5
10/13/2023,23:00:00,999.8
10/14/2023,0:00:00,1000.8
10/14/2023,1:00:00,1002.2
10/14/2023,2:00:00,1003.4
10/14/2023,3:00:00,1004.6
10/14/2023,4:00:00,1005.3
